index,windspeed
1305,2.210874124497153
1306,2.646301815258529
1307,2.7179629304711903
1308,2.717122113446991
1309,2.8348551736220045
1310,2.619218157718078
1311,2.290566521707202
1312,1.9476266371367343
1313,2.1527085950554588
1314,1.8645093587453185
1315,2.0990918820029223
1316,1.517975453927551
1317,1.9001823491541374
1318,2.0682313525231066
1319,1.921985638932741
1320,1.9834741282415815
1321,2.215729050673033
1322,1.9213874516802534
1323,2.00563498125935
1324,2.2572504686055845
1325,2.6020896603420773
1326,2.579156423266975
1327,3.2015058792367985
1328,3.046957214145514
1329,3.311528120758685
1330,3.81393291320089
1331,3.823634270193481
1332,3.567235193827356
1333,2.8770251669549
1334,3.4784756007561537
1335,3.9188912511031995
1336,3.470454852841984
1337,4.999581232027305
1338,5.2257600586604225
1339,5.194216561713678
1340,4.908192916542765
1341,4.504454765571183
1342,4.360693162331876
1343,4.903627716776967
1344,4.667990768054824
1345,4.195138274426595
1346,3.7222406263649503
1347,3.6014448992832064
1348,4.381956596197618
1349,5.632035504650875
1350,6.508169631619161
1351,6.342729800930765
1352,6.494314423787894
1353,6.816389560713193
1354,6.941191713742961
1355,6.638918027546012
1356,6.161864813075485
1357,6.194680135707676
1358,5.821509030360605
1359,5.70647318276768
1360,5.854208309731501
1361,5.770114427488764
1362,6.166291489948019
1363,6.242450263927946
1364,5.929432281778519
1365,5.6268288487632585
1366,5.536113300605662
1367,5.709810735639055
1368,5.304037109944507
1369,5.2205940325144065
1370,5.192193764064175
1371,5.341539859388302
1372,5.057972575365919
1373,4.719017217350858
1374,4.414213443766362
1375,4.681546408884224
1376,5.005568835196161
1377,4.661170045535282
1378,4.792065545659835
1379,4.5665503492817825
1380,4.631345134351278
1381,4.360704503646372
1382,4.3448400190066145
1383,4.068249229936009
1384,3.95230283099501
1385,4.02863178709815
1386,4.3005716150052775
1387,4.322871008210182
1388,4.07773141018294
1389,4.641266187432582
1390,4.744655091851537
1391,4.3594711477810115
1392,4.34073105817751
1393,4.262290499632963
1394,4.609668632071248
1395,4.24524675692252
1396,4.164251580214236
1397,4.505074007037289
1398,4.312387214356508
1399,4.029723026717448
1400,3.829955802687535
1401,3.7874630878106634
1402,3.8919704405712423
1403,3.845822473419983
1404,4.082829719199742
1405,4.126758383439121
1406,4.179600116176214
1407,4.045280233353965
1408,3.9601507612475664
1409,3.7338565299804864
1410,3.6844123034468867
1411,3.6200288236274094
1412,3.556214510710777
1413,3.4864435261742717
1414,3.2289806082722112
1415,2.9510844000189866
1416,2.7936774231976176
1417,3.319163332053382
1418,3.1468843644059015
1419,2.5225923072690697
1420,3.377996426742915
1421,3.818763559682102
1422,2.9319378144769868
1423,3.2450482833837064
1424,3.313716040539989
1425,3.5133350216998966
1426,3.230075275304473
1427,2.656678962936906
1428,3.288583034384761
1429,3.6292496154001888
1430,5.06979484738606
1431,5.448888358333217
1432,4.915354507025878
1433,4.3916066190282645
1434,4.129579648505603
1435,4.614601228940855
1436,5.22807579429918
1437,5.276416348695018
1438,5.800481257464701
1439,5.328215599768986
1440,5.350959065137827
1441,5.616192799682133
1442,5.112187596130931
1443,4.897101960025122
1444,4.874456165872258
1445,4.7679521713394655
1446,4.992203831629575
1447,4.868617056411495
1448,4.210960190693663
1449,4.363990523835553
1450,4.760250491879671
1451,4.579461515077476
1452,4.58902243024217
1453,4.848232388596881
1454,4.960669001865757
1455,4.766831646421306
1456,4.6499755644322605
1457,4.32690559966574
1458,4.103496623561136
1459,3.5422579291215817
1460,3.050890696439347
1461,2.5745280628865674
1462,2.8281803124411895
1463,2.6117677977677927
1464,3.0302447595289
1465,3.044234686140346
1466,3.1393478723783534
1467,2.959064625914055
1468,2.814217864378965
1469,2.328124237571226
1470,1.6742180130093052
1471,1.8342572332615283
1472,1.8435392371042854
1473,1.8100192857637734
1474,1.6318126282272662
1475,1.341408168347054
1476,1.1801640609992512
1477,2.4204681597277267
1478,2.495710939939
1479,2.514717663621928
1480,2.864551074054739
1481,2.982859705231274
1482,2.8228587426202507
1483,3.1914566307529104
1484,4.037260474696363
1485,4.535684171388496
1486,4.885770097567682
1487,4.517012616562126
1488,4.430456295237885
1489,4.092042938225414
1490,3.85860203921936
1491,3.849320326255078
1492,3.960595049349078
1493,4.341524430387461
1494,3.9049568106781627
1495,3.9513613292511756
1496,4.03890929026608
1497,3.7967317099283893
1498,3.9277116594808024
1499,4.018030427889274
1500,3.982676835665833
1501,3.8596068009726014
1502,3.703376641205868
1503,4.017780336780638
1504,3.835221516773915
1505,3.6598454041450768
1506,3.655756690200156
1507,3.656956952601878
1508,3.6171384076273685
1509,3.7869958832037773
1510,3.8383717248244356
1511,3.9284398728920866
1512,3.6816804004396726
1513,3.431275062200773
1514,3.452097861600622
1515,3.255189763877661
1516,3.369213539581935
1517,3.372145910755057
1518,3.165280023611471
1519,3.1442003855343024
1520,3.1446146274314395
1521,3.287159547665713
1522,3.1474401213492107
1523,3.418475441877635
1524,3.5581595616224657
1525,3.440836489657117
1526,3.236442560584207
1527,2.9285340415508196
1528,2.866588834699234
1529,2.9123954683625533
1530,3.0957577441385373
1531,3.205038682368701
1532,3.384089069588988
1533,3.341231102002306
1534,3.0245815368288467
1535,3.1212002145632254
1536,3.2292621359065747
1537,3.2957437515758583
1538,2.9522608908277035
1539,3.156536028116969
1540,3.3380775778438267
1541,3.326094358630788
1542,3.235118605693829
1543,2.9795789839692897
1544,3.030625562019197
1545,3.1073235321768653
1546,3.1030750324253216
1547,3.157519976842917
1548,3.142971975065269
1549,3.1188816606017067
1550,2.9153089400656422
1551,3.1391933177511375
1552,2.849446088938806
1553,2.7284545470306076
1554,2.708878301690728
1555,2.803635651361166
1556,3.037087018427464
1557,3.346556262208669
1558,2.979078153802111
1559,2.7933333432927263
1560,2.7723994689358267
1561,2.367257045241642
1562,2.3747737908936477
1563,2.5454898044873073
1564,2.453507036998206
1565,2.3085992289743746
1566,2.3226415839322
1567,1.850163185940008
1568,2.228278895331039
1569,1.998822466615216
1570,1.8128144394196706
1571,2.147037339978752
1572,1.6987111545831513
1573,1.4887122478770765
1574,1.6285608652061923
1575,2.0110885688829994
1576,2.3696097686922535
1577,2.2182016309949186
1578,1.4667861620255644
1579,1.453665925922222
1580,0.8469988469893717
1581,1.1483756942330237
1582,1.3700267282553749
1583,1.5480707007109729
1584,1.4342854229413229
1585,1.6024767020862647
1586,1.2508891869920458
1587,0.40081038050004925
1588,0.3313340634100166
1589,0.7428475268130986
1590,0.5567438379259793
1591,0.253660819759877
1592,0.30857105882247393
1593,0.8136155102951588
1594,0.8394802380975934
1595,0.5076624284142515
1596,0.43263079980470454
1597,0.896478411788241
1598,0.5730951614961193
1599,0.523243829555489
1600,0.6818008732323313
1601,0.8595089699673704
1602,0.6362080153972013
1603,0.545464118697108
1604,0.781747803582014
1605,0.5585293764232921
1606,0.481140711275003
1607,0.43212911460244485
1608,0.6754324812573729
1609,0.8338471475944514
1610,1.143012605147061
1611,1.2313229196046083
1612,0.9752186867473335
1613,0.483301534407183
1614,0.26651984314682337
1615,0.4316511757060216
1616,0.5562187925203919
1617,0.5415695929093793
1618,0.3131040223122531
1619,0.4823735935033612
1620,0.7178203337743305
1621,0.7170285921089867
1622,0.5876694171538064
1623,0.37936086012770676
1624,0.5041089783719861
1625,0.208363515946188
1626,0.6372468214441929
1627,0.6689886514012144
1628,0.49075039689491656
1629,0.6609946331055473
1630,0.6410234880920963
1631,1.281584946597243
1632,1.1607326399845967
1633,1.0974124781312753
1634,1.405473419849488
1635,1.5997466894338337
1636,1.4048270404197227
1637,1.2995480672927309
1638,1.3655138128602902
1639,1.3214603852491547
1640,1.6701580845001773
1641,1.1113964398599454
1642,1.1833070809312884
1643,0.8733716791835129
1644,1.0842483074355354
1645,0.6765109719667418
1646,0.9108156191619339
1647,0.9564391282282556
1648,1.0341190291529696
1649,1.128887806283488
1650,0.978140739372005
1651,0.9278939734080109
1652,0.9252631175743858
1653,0.20385945036342337
1654,0.7351395548486799
1655,0.5704471703475918
1656,0.3903942461279494
1657,0.7384287622616991
1658,1.0369078530061457
1659,0.8942625801101082
1660,1.0961378063849894
1661,1.1407100549593132
1662,1.3023363475526295
1663,1.2124151967323313
1664,1.3742026287498696
1665,2.1307403078672476
1666,2.126063688084633
1667,1.9536743147210152
1668,2.2661106327405482
1669,2.2885138231593007
1670,2.113365754870501
1671,0.6921120346005394
1672,0.676254721261153
1673,0.9127574630504641
1674,1.3086234240215093
1675,1.701723388378493
1676,1.4778575113810803
1677,2.5025959233613464
1678,2.4728022737672606
1679,1.969708609970506
1680,1.798319159383635
1681,1.9338999873099414
1682,1.7376042175530086
1683,1.9999748026286115
1684,2.8544339797727662
1685,2.623341434042168
1686,2.1313606747906997
1687,2.003780379764974
1688,2.212653695218063
1689,2.3425645742499617
1690,1.8731015861476286
1691,1.3084418449934867
1692,1.580369660065025
1693,1.3386825966239262
1694,2.416042582208212
1695,1.5853556144729966
1696,1.5366870306835179
1697,1.357812254897902
1698,0.5936497340317678
1699,0.27801923516852306
1700,0.43022277122737573
1701,0.8519875926908587
1702,0.6776433639538649
1703,0.6008544678471947
1704,0.6533338611928874
1705,0.54984642897604
1706,0.8606137542612934
1707,0.3288885397163203
1708,0.25885667935690587
1709,0.29330963477714506
1710,0.30754286110625767
1711,0.26747104676683087
1712,0.5442831167882533
1713,0.29102275565688623
1714,1.0862154773578954
1715,1.0019951075815645
1716,0.8238704229846164
1717,0.7126086466163031
1718,0.7191523742922579
1719,0.9299774210483258
1720,1.032566567381906
1721,0.8946550866877553
1722,1.2472746079949073
1723,0.5202462451306626
1724,0.582024167556821
1725,0.7067333357606276
1726,0.5280323059644612
1727,0.5763772131161862
1728,0.9413328042155688
1729,1.5137818108915866
1730,1.9135046656494363
1731,1.5679150181858952
1732,1.4928031179309786
1733,1.0295407368280596
1734,1.236960478535831
1735,1.1466822326427841
1736,2.1669177301729694
1737,2.2890845190450997
1738,2.245989791169583
1739,2.5120071885191386
1740,2.2736953643285442
1741,2.2068435154529618
1742,2.2122733732446584
1743,2.2051149312183194
1744,2.4662507762109382
1745,2.5629953654966386
1746,2.4701195462247707
1747,3.0678029040677646
1748,3.769602009941316
1749,3.447008600390581
1750,3.3908996885239326
1751,3.655063092039539
1752,4.09745798585885
1753,4.255010675127372
1754,5.493500017578344
1755,4.727257624799375
1756,4.720158872642535
1757,4.5527785309438045
1758,4.564258619981151
1759,4.539144765884063
1760,3.9889394822630027
1761,3.871305071377504
1762,3.7864915446656116
1763,3.474818300884381
1764,3.3266457744512787
1765,3.331233998463572
1766,3.257985935196233
1767,3.202752145846785
1768,3.168553288493538
1769,2.9016542373595855
1770,3.2022166176102442
1771,3.3562623090420236
1772,3.47295224609476
1773,3.3920433971505752
1774,3.239556498917897
1775,3.3435012192108697
1776,3.1659208648984656
1777,3.2351624583238
1778,3.3383150333991405
1779,3.56285459780611
1780,3.3394123108013387
1781,3.366561818098716
1782,3.0464140981133045
1783,2.8095245702564475
1784,2.8246502137714966
1785,2.7266628388670964
1786,2.7163986885924265
1787,2.6686034959374627
1788,2.6101509517946297
1789,2.5601735003245962
1790,2.346120693285096
1791,2.744490031832369
1792,2.850668721831844
1793,2.481776129296511
1794,2.39554778362178
1795,2.200391642239109
1796,2.1739683297838344
1797,1.63175198407423
1798,1.7800501609287847
1799,1.8849964311318093
1800,1.604254939382124
1801,1.4575928112161514
1802,1.6849341905836845
1803,1.7098889278874776
1804,2.046783242504589
1805,1.8338177223216467
1806,1.979054835047883
1807,1.7623773383803494
1808,1.9426300317155056
1809,1.81017779712372
1810,1.565699616669814
1811,1.3252065428949529
1812,1.4388911040392136
1813,1.4290842131095105
1814,1.494818461630346
1815,2.0426437424608475
1816,2.3142316251680923
1817,2.34498888823826
1818,2.312251465803884
1819,2.3322082399526947
1820,2.349730769012203
1821,2.112454851160284
1822,2.3160937069209977
1823,2.5011198216056703
1824,2.7420830448847595
1825,2.852061999065451
1826,2.77095129498248
1827,2.761037129422785
1828,2.49242248779543
1829,2.4095733282667435
1830,2.181272705518638
1831,2.1472459723742747
1832,2.4746203033569873
1833,3.1083894588780066
1834,3.306898256725915
1835,4.167306995823872
1836,3.9407180540006954
1837,4.319106769795616
1838,4.108510141916668
1839,3.8301760211930165
1840,3.987574114510711
1841,3.9786955257707697
1842,3.9495898459525285
1843,4.420259181355357
1844,5.0357339484117425
1845,4.284900988359945
1846,4.377389057772131
1847,4.411152418004411
1848,4.20731674811558
1849,3.995672353773066
1850,3.4601316807695595
1851,3.7811000241770167
1852,4.502052420825894
1853,3.970654224910365
1854,4.023158630846707
1855,3.925224832224224
1856,3.791025219803831
1857,3.4738255400192717
1858,3.2884610791519906
1859,2.7095772139801624
1860,2.309054178080339
1861,2.7999042896829796
1862,2.695072613927611
1863,2.7860326227954157
1864,2.8380748178127058
1865,2.82186122601161
1866,3.064918237794253
1867,2.8439895925529948
1868,2.877627058353195
1869,2.8728238134622477
1870,3.2331008654890683
1871,3.1812633085590907
1872,2.9570999201421095
1873,2.9866706203649027
1874,2.898439011383976
1875,3.0792701534415223
1876,3.11071267380818
1877,3.023613401941154
1878,3.553425593375008
1879,3.0760694220387514
1880,3.086128685530943
1881,2.760302043829024
1882,2.2516740076507253
1883,2.2249158472747723
1884,2.0256392287398013
1885,2.3564334123034847
1886,2.655976630783399
1887,2.5026927936673555
1888,2.2832263648620703
1889,2.097052686455593
1890,2.1211035898005997
1891,2.046740362557456
1892,1.7380373952671049
1893,1.9107204543624077
1894,2.0638220842305284
1895,2.0037378671365214
1896,2.004664497073985
1897,1.9828539542605403
1898,1.9335926324392934
1899,1.5347502006474216
1900,1.4977950070318977
1901,1.4300333650294996
1902,1.464903007151716
1903,1.471977241305321
1904,1.4621154367278797
1905,1.8298958779645684
1906,1.8271812482303345
1907,2.26384962532617
1908,2.539470828230854
1909,2.521695924435503
1910,2.2312332266678228
1911,2.5231280655427466
1912,2.4651773930640797
1913,2.3860314477884996
1914,2.432973839810477
1915,2.465146824735547
1916,2.7327948168458724
1917,2.7954725371388602
1918,2.7528307514836245
1919,3.0505156744566815
1920,3.032391417188722
1921,2.6908384495973827
1922,2.411988158698124
1923,2.369389984550109
1924,2.09784219336578
1925,2.0853766378301826
1926,1.734293806471092
1927,1.4741808643148064
1928,1.8229883054256861
1929,1.9709547264627167
1930,1.7492280939977265
1931,1.6410881892049627
1932,1.586259729084298
1933,1.6615324659898298
1934,1.8641913837965578
1935,2.146851824819552
1936,2.160436840891578
1937,2.112457470881809
1938,1.8587160264622145
1939,1.958755365278435
1940,1.9121916972996067
1941,2.148001751542634
1942,2.386575674037653
1943,2.582086195038931
1944,2.7615801554510053
1945,2.8982360507521014
1946,2.73712911338573
1947,3.3677910722443873
1948,2.9646414464655195
1949,1.463112405369355
1950,1.1865743812534426
1951,0.9179408741161686
1952,0.5147231354139991
1953,0.3626707814588504
1954,0.298409891146907
1955,0.45817782962285847
1956,0.7799250856741398
1957,0.7428216483637876
1958,0.6238403101773565
1959,0.7534051882753894
1960,0.9794354232733554
1961,0.683248252907299
1962,0.7786648535227344
1963,0.7142492007247512
1964,0.8282671697379157
1965,0.4484385741106745
1966,0.8201804746946963
1967,0.6515137733988942
1968,0.4121808281682273
1969,0.3897725454166554
1970,0.3964054369177006
1971,0.6855336260560138
1972,0.6397296819995146
1973,0.6244784414747397
1974,0.3743952196158121
1975,0.5837089796055419
1976,0.9070332207194576
1977,0.8123419591859484
1978,0.7059944190408225
1979,1.0307098162418753
1980,0.9319727511826685
1981,1.1884714262684999
1982,0.827817248284884
1983,0.5765232348350933
1984,0.668073083500843
1985,0.595579815879558
1986,0.6269158583387865
1987,0.8049362209183428
1988,0.9659714190049501
1989,0.45931839474972297
1990,0.7712381112904997
1991,0.7438460716332151
1992,0.5414634590436578
1993,0.7113529337199429
1994,1.2890035228373578
1995,2.291410356322518
1996,2.235307747201374
1997,2.371128269913963
1998,2.544523187374122
1999,2.2337282533634264
2000,1.9814042119331043
2001,2.2307461056584112
2002,2.3298038203507114
2003,2.33326173998852
2004,2.1447467332642236
2005,1.7485894118476553
2006,1.5900348205655914
2007,1.4231893352066027
2008,1.3704841454074346
2009,1.4674555173884924
2010,0.9717577826755573
2011,0.7279119431142291
2012,1.1230553500591574
2013,0.9078780408102379
2014,0.642423041012649
2015,0.5948296879827377
2016,0.48615706977779094
2017,0.6075653657974898
2018,0.4902996940548442
2019,0.8928100960780063
2020,1.3051475771270988
2021,1.9777957717978834
2022,2.221107382307962
2023,2.1333766915828782
2024,2.096468636086706
2025,3.8983272489864333
2026,2.712413906447974
2027,2.1762626684091337
2028,3.035570792855744
2029,2.4027235395992577
2030,2.9436770267741723
2031,3.086405277011832
2032,3.330686993801028
2033,3.5444738902116515
2034,3.1976520835288507
2035,3.159517015054431
2036,2.917708735236137
2037,3.0235007549285324
2038,2.98233833643354
2039,3.277300496391822
2040,3.2058043008325496
2041,3.209279303297986
2042,3.3194248104208075
2043,3.0285187977063055
2044,1.9910716967111373
2045,1.5406424027654735
2046,1.8980093184253428
2047,2.239317232233782
2048,2.3970045109732894
2049,2.3699349076796583
2050,1.9326420116801326
2051,2.1418829133222115
2052,2.2280581704894513
2053,2.6969103084746613
2054,3.0107505486096766
2055,3.1378709111200993
2056,3.1925903931857778
2057,3.0757502345945618
2058,3.0798813717118465
2059,2.97432162860473
2060,2.7776091712036837
2061,2.7437635998276475
2062,2.5069962492011792
2063,2.148425000594893
2064,2.301538688278075
2065,3.1221752064617125
2066,3.1543353275546124
2067,2.9278080974295135
2068,2.783752934800545
2069,2.669950137270728
2070,2.4757273022613906
2071,2.2624642030790234
2072,2.545091178920294
2073,2.847368839555275
2074,2.7545687046585927
2075,2.652160661676695
2076,2.464885781576339
2077,2.399550023775845
2078,2.352508863666053
2079,2.127185786337559
2080,2.1297413809332277
2081,2.297881199411743
2082,1.6117662877010057
2083,1.7438895412914066
2084,2.2744962381661273
2085,2.5787576563038166
2086,2.716827702953708
2087,2.606835119243959
2088,2.8995511181577722
2089,2.6609526663721845
2090,2.374559433473215
2091,2.4778278939856153
2092,2.6029338971103626
2093,2.615061651811354
2094,2.062990345130169
2095,2.3166069751984377
2096,2.4551085953444103
2097,2.653662241604369
2098,2.6238129066989533
2099,2.468449979354865
2100,1.6863468059832027
2101,2.5774658108568307
2102,2.448149715405693
2103,2.674112215636475
2104,1.3812697933726794
2105,1.2713712495541978
2106,1.8447588477960335
2107,2.4272492128412733
2108,2.778795334452693
2109,2.340622963740611
2110,2.9254351215986967
2111,3.060443435438708
2112,2.8244259458814156
2113,2.7248043286131702
2114,2.2884728767615905
2115,2.1849209369587403
2116,1.8522023771196805
2117,2.175384649054805
2118,3.2636056850929656
2119,1.8337650316003957
2120,2.3716387677624384
2121,3.0309317233103785
2122,2.956355364449991
2123,2.4276171543203495
2124,2.156043788994548
2125,1.7617908508241733
2126,1.4574148551130943
2127,1.9883519258817977
2128,2.143879023148058
2129,1.9156227999041073
2130,1.6132570313690127
2131,1.8975267652178707
2132,1.6234676005555437
2133,1.425058986580024
2134,1.4384599476164164
2135,1.3837945766365511
2136,1.2428405554570192
2137,1.170663791394027
2138,0.9634922346164291
2139,0.8654759459444219
2140,0.9462666973984999
2141,0.8902288848989299
2142,1.0064483980028862
2143,0.9810466130237663
2144,0.8714312484284237
2145,0.7267308731163344
2146,0.6574287194213652
2147,0.4257604268717954
2148,0.4575903668376349
2149,0.7011894628612613
2150,0.7920451206347381
2151,0.9735540534677559
2152,1.0461399245304337
2153,1.1557538092568462
2154,1.1190491290128166
2155,1.1410956093788178
2156,1.6521919064085429
2157,1.3118780937246006
2158,1.5316237951997125
2159,1.7301605197905134
2160,1.612601940891882
2161,1.6500755556214346
2162,1.6024166913168743
2163,1.7763720301824029
2164,1.6763018258243316
2165,1.844185784500367
2166,1.3684523416313048
2167,1.373718959159552
2168,1.0587513253842136
2169,0.8997484348135245
2170,1.8893709759549995
2171,2.1417943247133144
2172,2.2574356207653605
2173,2.7996548542860573
2174,2.8275206052205615
2175,2.99833542386323
2176,2.5084341149280442
2177,2.3467300710505743
2178,2.5494960387415397
2179,2.6932074690937355
2180,2.740304807129375
2181,2.3927369015775017
2182,1.7950496421330406
2183,1.549487401056113
2184,2.504995216255091
2185,2.7980580638368195
2186,2.1141371874934993
2187,2.129681824373614
2188,1.43358066453409
2189,0.9714004517276515
2190,1.1602649902609532
2191,1.242067980876286
2192,1.513117615797909
2193,1.6055419693781114
2194,2.162588781999156
2195,2.6177910614309683
2196,2.859612170227759
2197,2.8353537015994417
2198,3.557737200558991
2199,4.004988987613735
2200,3.7893170757835355
2201,3.481739510030158
2202,3.864947373790101
2203,4.270971391774796
2204,4.483114505964394
2205,4.2732198864478885
2206,4.436946508552345
2207,4.67451490527194
2208,4.044875266170724
2209,3.7144703399073618
2210,3.9713498572818153
2211,4.065409189507197
2212,4.673343370321958
2213,5.132062922241901
2214,4.251607924442818
2215,4.684303278999326
2216,4.930432904061655
2217,4.881274834807627
2218,5.376136302107807
2219,5.2407360586947265
2220,4.051591625280533
2221,4.049714163973012
2222,4.99595824754836
2223,5.188648520212619
2224,4.597940199303138
2225,4.255988988523942
2226,4.822339938064285
2227,4.373285103659506
2228,4.508442877251938
2229,3.7147809928377384
2230,4.781157728028136
2231,4.315645955500994
2232,4.249114985850296
2233,4.3283096009674304
2234,4.3088868910494575
2235,4.303051004960222
2236,4.2998487647966765
2237,4.3462021184920685
2238,4.224901911587598
2239,4.311359413758418
2240,4.160149570866063
2241,4.311054690285797
2242,4.42725355319533
2243,4.256396577178295
2244,4.218732359205118
2245,4.424433072682042
2246,3.994308746578677
2247,3.3930581597080955
2248,3.484950523505813
2249,4.799050841078023
2250,4.69363644684278
2251,4.404227978110198
2252,4.39919103341558
2253,4.517188963638847
2254,4.5461901207952184
2255,4.594078941133905
2256,4.57143391545426
2257,4.395325824067445
2258,4.156470174450375
2259,3.905574457936863
2260,3.9011345744470662
2261,3.684497664208024
2262,3.4510591067369685
2263,3.6735699040080427
2264,3.399065433877442
2265,3.3842889740839124
2266,3.4365469199713843
2267,3.391272888065617
2268,3.3127631198523897
2269,3.3585734949590624
2270,3.4696116058937765
2271,3.2191485401175965
2272,2.9992035751015544
2273,3.5265074304952635
2274,3.3480395330028085
2275,2.9388028630902236
2276,3.642434900347562
2277,3.4400147327289963
2278,3.878896079662749
2279,3.7905609824662494
2280,4.098375643342518
2281,4.112916387239858
2282,3.971381251027703
2283,3.6128210433524135
2284,3.3918378362171326
2285,3.116647579642465
2286,3.1312406343769483
2287,3.2365908614402894
2288,3.315318352006922
2289,3.3595436572244513
2290,3.149698823207288
2291,3.027397179568383
2292,2.9448426642375902
2293,2.840721161825529
2294,2.852430804548014
2295,2.7551729643710003
2296,2.595383721535989
2297,2.8372983386973027
2298,2.7911644213564397
2299,2.6904198415844633
2300,2.803606916405883
2301,2.7889010390246844
2302,2.773181854713565
2303,2.4783814591982694
2304,2.5727990881402008
2305,2.7695572724513866
2306,2.550125487993301
2307,2.550101761162185
2308,2.38050976534565
2309,2.6861091262385113
2310,2.747670001184505
2311,2.342941047702813
2312,2.6231458574925144
2313,3.2135287273722724
2314,2.949210217688849
2315,2.908324792987645
2316,2.5739626960111592
2317,2.5156912696540323
2318,2.910325965399242
2319,3.052010630960968
2320,2.5671293324027586
2321,2.221653805069865
2322,2.4512323326680683
2323,2.604845807462098
2324,2.6184059590910445
2325,2.7486480490677607
2326,2.974176921325091
2327,3.0188319220328235
2328,2.599845306668954
2329,2.5012387021381173
2330,2.572990131208881
2331,2.5622174814121497
2332,2.20738127407798
2333,2.288461698388207
2334,2.497763747617267
2335,2.3427458435502566
2336,2.4287264951147676
2337,2.778804053231149
2338,2.6658225340423205
2339,2.4141787731924516
2340,3.324666669719416
2341,3.3769289486734144
2342,3.0321396123810698
2343,3.0518102614500893
2344,2.9094709249564
2345,3.0589826630377313
2346,3.8110970245545936
2347,3.56862522938354
2348,3.566087462772865
2349,3.5942939503760005
2350,3.161842769066498
2351,2.533613055652641
2352,2.335563729711398
2353,2.831300022106742
2354,2.8978686514412395
2355,3.2846969878695775
2356,4.01373252655431
2357,3.218709266770671
2358,3.076002475572388
2359,2.9048451943417186
2360,2.8207970844316503
2361,3.0493476650308957
2362,3.006019080271429
2363,3.345542293184994
2364,3.04558917913162
2365,3.3242940871387083
2366,3.4646928511000357
2367,3.8609176406367984
2368,3.3688540643656903
2369,3.6648600052218967
2370,2.9165623342023888
2371,2.615064409633161
2372,2.3941925767074226
2373,3.115024523839088
2374,3.1617562504092422
2375,2.9533875630025883
2376,2.6394532452793342
2377,1.8108447661010325
2378,2.009650726540089
2379,1.8502274657072084
2380,1.4750673041047146
2381,1.9186032936261026
2382,1.8777990727820608
2383,2.3469834287687554
2384,2.428595332629614
2385,2.4781475938638367
2386,2.6935772171068515
2387,2.897483780216023
2388,3.0187262067733043
2389,3.3475056316750376
2390,3.1863526972359235
2391,3.598083138569233
2392,3.305456114049536
2393,2.9355490804241042
2394,2.722297954233073
2395,3.3182855548248753
2396,3.43965317422793
2397,3.2367734743062377
2398,3.4460298313625044
2399,3.6008007600393026
2400,3.566250050680774
2401,3.339979652967225
2402,3.5127830918912863
2403,3.391907891758903
2404,3.6808621249894578
2405,4.056999729021377
2406,3.814972176139366
2407,3.236089583877514
2408,3.5258840012586665
2409,2.773680934491053
2410,4.225676276451638
2411,3.5886377070382682
2412,4.090077282773915
2413,4.297552892351963
2414,3.7573640759344835
2415,5.623777703143657
2416,5.047609738206951
2417,5.295440752686522
2418,5.2187448965076735
2419,5.398924730798773
2420,5.795905484886415
2421,5.536217700131885
2422,4.94918346834333
2423,5.028145402936247
2424,4.664038397687471
2425,4.26525633891217
2426,4.943699726737634
2427,4.8040462565952415
2428,5.029352877863455
2429,4.7322523880749525
2430,4.995846179565069
2431,4.758238369167541
2432,4.600780578390638
2433,4.463494592555172
2434,4.556528343525412
2435,4.7067159201402955
2436,4.518946037993992
2437,4.521002937234461
2438,4.4298956863926175
2439,4.4985940017818935
2440,4.392726461951254
2441,4.205514181451064
2442,4.026368002635429
2443,4.120374926932479
2444,4.159704394674448
2445,3.9597589170470027
2446,3.3428063951681213
2447,3.839426456749779
2448,3.6246769330031277
2449,3.6310788933565368
2450,3.6956078631656877
2451,3.7272387884504274
2452,3.6815117834783533
2453,3.6590724080285173
2454,3.737465076490529
2455,3.699722548764196
2456,3.8151185688772307
2457,3.8957418717410928
2458,3.5074374743486514
2459,3.878382963211691
2460,3.9081277068962987
2461,3.957631043389808
2462,3.9425097866559113
2463,4.205970651182678
2464,3.9166426383981823
2465,4.448576563809763
2466,4.328966873774732
2467,4.292724873041209
2468,4.338126181155149
2469,4.247574179114341
2470,4.412789073787989
2471,4.633597787773734
2472,4.729366540692541
2473,4.398965853826292
2474,4.266102557736265
2475,4.607844220222435
2476,4.536591658807185
2477,4.6028305608035405
2478,4.3240035428250145
2479,4.506105399196484
2480,4.257584562630286
2481,3.971124651712578
2482,4.091193256859943
2483,4.103242120249295
2484,4.057432414417964
2485,3.914689751490264
2486,3.9491539909337074
2487,3.8302157592622876
2488,3.848457478918936
2489,3.8280189140949465
2490,3.8084997727335943
2491,4.023500575860506
2492,3.723964551673638
2493,3.375400740652802
2494,3.204222359730292
2495,2.874896565084597
2496,2.897156476637394
2497,2.5964200745518635
2498,2.5515126705117748
2499,2.184591553739415
2500,2.366387773960431
2501,2.252343467787521
2502,2.0729578639949833
2503,2.5899784769370107
2504,2.692788378141476
2505,2.529335768482878
2506,2.699519778333459
2507,2.627694702804222
2508,2.293109336038644
2509,2.23769776453408
2510,2.4428653052458817
2511,2.4646290484208206
2512,2.4509836248872556
2513,2.462260942299992
2514,2.4631758205107164
2515,2.170168366533371
2516,2.0959787635589815
