index,windspeed_m/s
1301,3.3383150333991405
1302,3.56285459780611
1303,3.3394123108013387
1304,3.366561818098716
1305,3.0464140981133045
1306,2.8095245702564475
1307,2.8246502137714966
1308,2.7266628388670964
1309,2.7163986885924265
1310,2.6686034959374627
1311,2.6101509517946297
1312,2.5601735003245962
1313,2.346120693285096
1314,2.744490031832369
1315,2.850668721831844
1316,2.481776129296511
1317,2.39554778362178
1318,2.200391642239109
1319,2.1739683297838344
1320,1.63175198407423
1321,1.7800501609287847
1322,1.8849964311318093
1323,1.604254939382124
1324,1.4575928112161514
1325,1.6849341905836845
1326,1.7098889278874776
1327,2.046783242504589
1328,1.8338177223216467
1329,1.979054835047883
1330,1.7623773383803494
1331,1.9426300317155056
1332,1.81017779712372
1333,1.565699616669814
1334,1.3252065428949529
1335,1.4388911040392136
1336,1.4290842131095105
1337,1.494818461630346
1338,2.0426437424608475
1339,2.3142316251680923
1340,2.34498888823826
1341,2.312251465803884
1342,2.3322082399526947
1343,2.349730769012203
1344,2.112454851160284
1345,2.3160937069209977
1346,2.5011198216056703
1347,2.7420830448847595
1348,2.852061999065451
1349,2.77095129498248
1350,2.761037129422785
1351,2.49242248779543
1352,2.4095733282667435
1353,2.181272705518638
1354,2.1472459723742747
1355,2.4746203033569873
1356,3.1083894588780066
1357,3.306898256725915
1358,4.167306995823872
1359,3.9407180540006954
1360,4.319106769795616
1361,4.108510141916668
1362,3.8301760211930165
1363,3.987574114510711
1364,3.9786955257707697
1365,3.9495898459525285
1366,4.420259181355357
1367,5.0357339484117425
1368,4.284900988359945
1369,4.377389057772131
1370,4.411152418004411
1371,4.20731674811558
1372,3.995672353773066
1373,3.4601316807695595
1374,3.7811000241770167
1375,4.502052420825894
1376,3.970654224910365
1377,4.023158630846707
1378,3.925224832224224
1379,3.791025219803831
1380,3.4738255400192717
1381,3.2884610791519906
1382,2.7095772139801624
1383,2.309054178080339
1384,2.7999042896829796
1385,2.695072613927611
1386,2.7860326227954157
1387,2.8380748178127058
1388,2.82186122601161
1389,3.064918237794253
1390,2.8439895925529948
1391,2.877627058353195
1392,2.8728238134622477
1393,3.2331008654890683
1394,3.1812633085590907
1395,2.9570999201421095
1396,2.9866706203649027
1397,2.898439011383976
1398,3.0792701534415223
1399,3.11071267380818
1400,3.023613401941154
1401,3.553425593375008
1402,3.0760694220387514
1403,3.086128685530943
1404,2.760302043829024
1405,2.2516740076507253
1406,2.2249158472747723
1407,2.0256392287398013
1408,2.3564334123034847
1409,2.655976630783399
1410,2.5026927936673555
1411,2.2832263648620703
1412,2.097052686455593
1413,2.1211035898005997
1414,2.046740362557456
1415,1.7380373952671049
1416,1.9107204543624077
1417,2.0638220842305284
1418,2.0037378671365214
1419,2.004664497073985
1420,1.9828539542605403
1421,1.9335926324392934
1422,1.5347502006474216
1423,1.4977950070318977
1424,1.4300333650294996
1425,1.464903007151716
1426,1.471977241305321
1427,1.4621154367278797
1428,1.8298958779645684
1429,1.8271812482303345
1430,2.26384962532617
1431,2.539470828230854
1432,2.521695924435503
1433,2.2312332266678228
1434,2.5231280655427466
1435,2.4651773930640797
1436,2.3860314477884996
1437,2.432973839810477
1438,2.465146824735547
1439,2.7327948168458724
1440,2.7954725371388602
1441,2.7528307514836245
1442,3.0505156744566815
1443,3.032391417188722
1444,2.6908384495973827
1445,2.411988158698124
1446,2.369389984550109
1447,2.09784219336578
1448,2.0853766378301826
1449,1.734293806471092
1450,1.4741808643148064
1451,1.8229883054256861
1452,1.9709547264627167
1453,1.7492280939977265
1454,1.6410881892049627
1455,1.586259729084298
1456,1.6615324659898298
1457,1.8641913837965578
1458,2.146851824819552
1459,2.160436840891578
1460,2.112457470881809
1461,1.8587160264622145
1462,1.958755365278435
1463,1.9121916972996067
1464,2.148001751542634
1465,2.386575674037653
1466,2.582086195038931
1467,2.7615801554510053
1468,2.8982360507521014
1469,2.73712911338573
1470,3.3677910722443873
1471,2.9646414464655195
1472,1.463112405369355
1473,1.1865743812534426
1474,0.9179408741161686
1475,0.5147231354139991
1476,0.3626707814588504
1477,0.298409891146907
1478,0.45817782962285847
1479,0.7799250856741398
1480,0.7428216483637876
1481,0.6238403101773565
1482,0.7534051882753894
1483,0.9794354232733554
1484,0.683248252907299
1485,0.7786648535227344
1486,0.7142492007247512
1487,0.8282671697379157
1488,0.4484385741106745
1489,0.8201804746946963
1490,0.6515137733988942
1491,0.4121808281682273
1492,0.3897725454166554
1493,0.3964054369177006
1494,0.6855336260560138
1495,0.6397296819995146
1496,0.6244784414747397
1497,0.3743952196158121
1498,0.5837089796055419
1499,0.9070332207194576
1500,0.8123419591859484
1501,0.7059944190408225
1502,1.0307098162418753
1503,0.9319727511826685
1504,1.1884714262684999
1505,0.827817248284884
1506,0.5765232348350933
1507,0.668073083500843
1508,0.595579815879558
1509,0.6269158583387865
1510,0.8049362209183428
1511,0.9659714190049501
1512,0.45931839474972297
1513,0.7712381112904997
1514,0.7438460716332151
1515,0.5414634590436578
1516,0.7113529337199429
1517,1.2890035228373578
1518,2.291410356322518
1519,2.235307747201374
1520,2.371128269913963
1521,2.544523187374122
1522,2.2337282533634264
1523,1.9814042119331043
1524,2.2307461056584112
1525,2.3298038203507114
1526,2.33326173998852
1527,2.1447467332642236
1528,1.7485894118476553
1529,1.5900348205655914
1530,1.4231893352066027
1531,1.3704841454074346
1532,1.4674555173884924
1533,0.9717577826755573
1534,0.7279119431142291
1535,1.1230553500591574
1536,0.9078780408102379
1537,0.642423041012649
1538,0.5948296879827377
1539,0.48615706977779094
1540,0.6075653657974898
1541,0.4902996940548442
1542,0.8928100960780063
1543,1.3051475771270988
1544,1.9777957717978834
1545,2.221107382307962
1546,2.1333766915828782
1547,2.096468636086706
1548,1.872268881790582
1549,2.0162807685666535
1550,2.8278042247134376
1551,2.6042195938934185
1552,2.9011585963963817
1553,2.561780400041886
1554,3.336738404775303
1555,3.5213518459641437
1556,2.758653887098255
1557,2.653662241604369
1558,2.6238129066989533
1559,2.468449979354865
1560,1.6863468059832027
1561,2.5774658108568307
1562,2.448149715405693
1563,2.674112215636475
1564,1.3812697933726794
1565,1.2713712495541978
1566,1.8447588477960335
1567,2.4272492128412733
1568,2.778795334452693
1569,2.340622963740611
1570,2.9254351215986967
1571,3.060443435438708
1572,2.8244259458814156
1573,2.7248043286131702
1574,2.2884728767615905
1575,2.1849209369587403
1576,1.8522023771196805
1577,2.175384649054805
1578,3.2636056850929656
1579,1.8337650316003957
1580,2.3716387677624384
1581,3.0309317233103785
1582,2.956355364449991
1583,2.4276171543203495
1584,2.156043788994548
1585,1.7617908508241733
1586,1.4574148551130943
1587,1.9883519258817977
1588,2.143879023148058
1589,1.9156227999041073
1590,1.6132570313690127
1591,1.8975267652178707
1592,1.6234676005555437
1593,1.425058986580024
1594,1.4384599476164164
1595,1.3837945766365511
1596,1.2428405554570192
1597,1.170663791394027
1598,0.9634922346164291
1599,0.8654759459444219
1600,0.9462666973984999
1601,0.8902288848989299
1602,1.0064483980028862
1603,0.9810466130237663
1604,0.8714312484284237
1605,0.7267308731163344
1606,0.6574287194213652
1607,0.4257604268717954
1608,0.4575903668376349
1609,0.7011894628612613
1610,0.7920451206347381
1611,0.9735540534677559
1612,1.0461399245304337
1613,1.1557538092568462
1614,1.1190491290128166
1615,1.1410956093788178
1616,1.6521919064085429
1617,1.3118780937246006
1618,1.5316237951997125
1619,1.7301605197905134
1620,1.612601940891882
1621,1.6500755556214346
1622,1.6024166913168743
1623,1.7763720301824029
1624,1.6763018258243316
1625,1.844185784500367
1626,1.3684523416313048
1627,1.373718959159552
1628,1.0587513253842136
1629,0.8997484348135245
1630,1.8893709759549995
1631,2.1417943247133144
1632,2.2574356207653605
1633,2.7996548542860573
1634,2.8275206052205615
1635,2.99833542386323
1636,2.5084341149280442
1637,2.3467300710505743
1638,2.5494960387415397
1639,2.6932074690937355
1640,2.740304807129375
1641,2.3927369015775017
1642,1.7950496421330406
1643,1.549487401056113
1644,2.504995216255091
1645,2.7980580638368195
1646,2.1141371874934993
1647,2.129681824373614
1648,1.43358066453409
1649,0.9714004517276515
1650,1.1602649902609532
1651,1.242067980876286
1652,1.513117615797909
1653,1.6055419693781114
1654,2.162588781999156
1655,2.6177910614309683
1656,2.859612170227759
1657,2.8353537015994417
1658,3.557737200558991
1659,4.004988987613735
1660,3.7893170757835355
1661,3.481739510030158
1662,3.864947373790101
1663,4.270971391774796
1664,4.483114505964394
1665,4.2732198864478885
1666,4.436946508552345
1667,4.67451490527194
1668,4.044875266170724
1669,3.7144703399073618
1670,3.9713498572818153
1671,4.065409189507197
1672,4.673343370321958
1673,5.132062922241901
1674,4.251607924442818
1675,4.684303278999326
1676,4.930432904061655
1677,4.881274834807627
1678,5.376136302107807
1679,5.2407360586947265
1680,4.051591625280533
1681,4.049714163973012
1682,4.99595824754836
1683,5.188648520212619
1684,4.597940199303138
1685,4.255988988523942
1686,4.822339938064285
1687,4.373285103659506
1688,4.508442877251938
1689,3.7147809928377384
1690,4.781157728028136
1691,4.315645955500994
1692,4.249114985850296
1693,4.3283096009674304
1694,4.3088868910494575
1695,4.303051004960222
1696,4.2998487647966765
1697,4.3462021184920685
1698,4.224901911587598
1699,4.311359413758418
1700,4.160149570866063
1701,4.311054690285797
1702,4.42725355319533
1703,4.256396577178295
1704,4.218732359205118
1705,4.424433072682042
1706,3.994308746578677
1707,3.3930581597080955
1708,3.484950523505813
1709,4.799050841078023
1710,4.69363644684278
1711,4.404227978110198
1712,4.39919103341558
1713,4.517188963638847
1714,4.5461901207952184
1715,4.594078941133905
1716,4.57143391545426
1717,4.395325824067445
1718,4.156470174450375
1719,3.905574457936863
1720,3.9011345744470662
1721,3.684497664208024
1722,3.4510591067369685
1723,3.6735699040080427
1724,3.399065433877442
1725,3.3842889740839124
1726,3.4365469199713843
1727,3.391272888065617
1728,3.3127631198523897
1729,3.3585734949590624
1730,3.4696116058937765
1731,3.2191485401175965
1732,2.9992035751015544
1733,3.5265074304952635
1734,3.3480395330028085
1735,2.9388028630902236
1736,3.642434900347562
1737,3.4400147327289963
1738,3.878896079662749
1739,3.7905609824662494
1740,4.098375643342518
1741,4.112916387239858
1742,3.971381251027703
1743,3.6128210433524135
1744,3.3918378362171326
1745,3.116647579642465
1746,3.1312406343769483
1747,3.2365908614402894
1748,3.315318352006922
1749,3.3595436572244513
1750,3.149698823207288
1751,3.027397179568383
1752,2.9448426642375902
1753,2.840721161825529
1754,2.852430804548014
1755,2.7551729643710003
1756,2.595383721535989
1757,2.8372983386973027
1758,2.7911644213564397
1759,2.6904198415844633
1760,2.803606916405883
1761,2.7889010390246844
1762,2.773181854713565
1763,2.4783814591982694
1764,2.5727990881402008
1765,2.7695572724513866
1766,2.550125487993301
1767,2.550101761162185
1768,2.38050976534565
1769,2.6861091262385113
1770,2.747670001184505
1771,2.342941047702813
1772,2.6231458574925144
1773,3.2135287273722724
1774,2.949210217688849
1775,2.908324792987645
1776,2.5739626960111592
1777,2.5156912696540323
1778,2.910325965399242
1779,3.052010630960968
1780,2.5671293324027586
1781,2.221653805069865
1782,2.4512323326680683
1783,2.604845807462098
1784,2.6184059590910445
1785,2.7486480490677607
1786,2.974176921325091
1787,3.0188319220328235
1788,2.599845306668954
1789,2.5012387021381173
1790,2.572990131208881
1791,2.5622174814121497
1792,2.20738127407798
1793,2.288461698388207
1794,2.497763747617267
1795,2.3427458435502566
1796,2.4287264951147676
1797,2.778804053231149
1798,2.6658225340423205
1799,2.4141787731924516
1800,3.324666669719416
1801,3.3769289486734144
1802,3.0321396123810698
1803,3.0518102614500893
1804,2.9094709249564
1805,3.0589826630377313
1806,3.8110970245545936
1807,3.56862522938354
1808,3.566087462772865
1809,3.5942939503760005
1810,3.161842769066498
1811,2.533613055652641
1812,2.335563729711398
1813,2.831300022106742
1814,2.8978686514412395
1815,3.2846969878695775
1816,4.01373252655431
1817,3.218709266770671
1818,3.076002475572388
1819,2.9048451943417186
1820,2.8207970844316503
1821,3.0493476650308957
1822,3.006019080271429
1823,3.345542293184994
1824,3.04558917913162
1825,3.3242940871387083
1826,3.4646928511000357
1827,3.8609176406367984
1828,3.3688540643656903
1829,3.6648600052218967
1830,2.9165623342023888
1831,2.615064409633161
1832,2.3941925767074226
1833,3.115024523839088
1834,3.1617562504092422
1835,2.9533875630025883
1836,2.6394532452793342
1837,1.8108447661010325
1838,2.009650726540089
1839,1.8502274657072084
1840,1.4750673041047146
1841,1.9186032936261026
1842,1.8777990727820608
1843,2.3469834287687554
1844,2.428595332629614
1845,2.4781475938638367
1846,2.6935772171068515
1847,2.897483780216023
1848,3.0187262067733043
1849,3.3475056316750376
1850,3.1863526972359235
1851,3.598083138569233
1852,3.305456114049536
1853,2.9355490804241042
1854,2.722297954233073
1855,3.3182855548248753
1856,3.43965317422793
1857,3.2367734743062377
1858,3.4460298313625044
1859,3.6008007600393026
1860,3.566250050680774
1861,3.339979652967225
1862,3.5127830918912863
1863,3.391907891758903
1864,3.6808621249894578
1865,4.056999729021377
1866,3.814972176139366
1867,3.236089583877514
1868,3.5258840012586665
1869,2.773680934491053
1870,4.225676276451638
1871,3.5886377070382682
1872,4.090077282773915
1873,4.297552892351963
1874,3.7573640759344835
1875,5.623777703143657
1876,5.047609738206951
1877,5.295440752686522
1878,5.2187448965076735
1879,5.398924730798773
1880,5.795905484886415
1881,5.536217700131885
1882,4.94918346834333
1883,5.028145402936247
1884,4.664038397687471
1885,4.26525633891217
1886,4.943699726737634
1887,4.8040462565952415
1888,5.029352877863455
1889,4.7322523880749525
1890,4.995846179565069
1891,4.758238369167541
1892,4.600780578390638
1893,4.463494592555172
1894,4.556528343525412
1895,4.7067159201402955
1896,4.518946037993992
1897,4.521002937234461
1898,4.4298956863926175
1899,4.4985940017818935
1900,4.392726461951254
1901,4.205514181451064
1902,4.026368002635429
1903,4.120374926932479
1904,4.159704394674448
1905,3.9597589170470027
1906,3.3428063951681213
1907,3.839426456749779
1908,3.6246769330031277
1909,3.6310788933565368
1910,3.6956078631656877
1911,3.7272387884504274
1912,3.6815117834783533
1913,3.6590724080285173
1914,3.737465076490529
1915,3.699722548764196
1916,3.8151185688772307
1917,3.8957418717410928
1918,3.5074374743486514
1919,3.878382963211691
1920,3.9081277068962987
1921,3.957631043389808
1922,3.9425097866559113
1923,4.205970651182678
1924,3.9166426383981823
1925,4.448576563809763
1926,4.328966873774732
1927,4.292724873041209
1928,4.338126181155149
1929,4.247574179114341
1930,4.412789073787989
1931,4.633597787773734
1932,4.729366540692541
1933,4.398965853826292
1934,4.266102557736265
1935,4.607844220222435
1936,4.536591658807185
1937,4.6028305608035405
1938,4.3240035428250145
1939,4.506105399196484
1940,4.257584562630286
1941,3.971124651712578
1942,4.091193256859943
1943,4.103242120249295
1944,4.057432414417964
1945,3.914689751490264
1946,3.9491539909337074
1947,3.8302157592622876
1948,3.848457478918936
1949,3.8280189140949465
1950,3.8084997727335943
1951,4.023500575860506
1952,3.723964551673638
1953,3.375400740652802
1954,3.204222359730292
1955,2.874896565084597
1956,2.897156476637394
1957,2.5964200745518635
1958,2.5515126705117748
1959,2.184591553739415
1960,2.366387773960431
1961,2.252343467787521
1962,2.0729578639949833
1963,2.5899784769370107
1964,2.692788378141476
1965,2.529335768482878
1966,2.699519778333459
1967,2.627694702804222
1968,2.293109336038644
1969,2.23769776453408
1970,2.4428653052458817
1971,2.4646290484208206
1972,2.4509836248872556
1973,2.462260942299992
1974,2.4631758205107164
1975,2.170168366533371
1976,2.0959787635589815
1977,1.8633844354719185
1978,1.7311108427351956
1979,1.887519193498073
1980,1.7639055900619238
1981,1.833810063656824
1982,1.9237725862453692
1983,1.9638528257688759
1984,2.0274256975006897
1985,2.1397966167680016
1986,2.135065480796051
1987,2.3117314743509607
1988,2.409901544587019
1989,2.608257434354104
1990,2.7990178027523536
1991,2.7633257121419565
1992,2.7765378143369617
1993,2.700509132410089
1994,3.1407435637162107
1995,3.0460179949874138
1996,2.8926597766884723
1997,2.9148339149659592
1998,2.990536641612474
1999,3.0463335765253396
2000,3.331149960248431
2001,3.423932188941879
2002,3.498564232591175
2003,3.471598596975074
2004,3.3773707620929945
2005,3.454899370617128
2006,3.6013339523652173
2007,3.1702889326363377
2008,2.7931940752202893
2009,2.7930367434938477
2010,2.6766382985120583
2011,2.6890416861258943
2012,2.685728960495651
2013,1.9365480364174614
2014,1.2673327800885834
2015,1.258956411996184
2016,2.0242960249664588
2017,2.5940968822666095
2018,2.2368350315580727
2019,1.941387869340848
2020,1.6432654345481117
2021,1.956730720310239
2022,2.0046222092881614
2023,2.110408195794749
2024,2.5191961266446086
2025,2.5609367313023275
2026,2.717310601726424
2027,2.815119085068549
2028,2.220384195191043
2029,1.8224678221251769
2030,1.385373637639046
2031,1.122043544352269
2032,1.4594982014428082
2033,0.8679570204479361
2034,0.6994084192781048
2035,1.9576739733113793
2036,2.6912844042506374
2037,2.5354313081755455
2038,2.534697978498431
2039,1.9517781411691049
2040,1.8842857434743092
2041,1.6422892935163511
2042,2.904433333727814
2043,2.9456882417604633
2044,2.7024650660890064
2045,3.1036740883478093
2046,3.5105229994253633
2047,3.9739489864117306
2048,3.651364062575089
2049,4.029767154144962
2050,3.6339193452142506
2051,2.616392734617658
2052,1.7496151251226622
2053,1.2894705075185229
2054,1.4092607514670208
2055,1.5388972510087973
2056,1.5146682743371542
2057,1.4849423769249985
2058,1.3686326574598544
2059,1.1486794644316087
2060,1.50155704593227
2061,1.9718159551287
2062,1.4227223402200166
2063,1.2638264814200104
2064,0.9779175767298701
2065,1.4951417547115042
2066,2.7954834572276517
2067,2.6076714281719937
2068,3.052140301232714
2069,2.742561294611579
2070,2.8444149768605147
2071,3.037294497916405
2072,2.626462767229639
2073,2.582624174990818
2074,3.0899549887598368
2075,2.8504568889315953
2076,3.1704220275153605
2077,3.341935229735659
2078,4.337172924256302
2079,5.583429622586514
2080,6.028497912407649
2081,6.025950328682685
2082,5.8914816884131564
2083,6.095523425020087
2084,5.732301488871619
2085,5.609894999421881
2086,5.084827697607846
2087,4.554083957792432
2088,5.30413529313946
2089,4.8967399944974055
2090,4.419585410227736
2091,4.362174189239131
2092,4.985488360699225
2093,4.628592491539942
2094,4.911830290798358
2095,5.341822618573101
2096,5.242577614328842
2097,5.0549590980919366
2098,4.879622302575388
2099,4.630606444604535
2100,4.876056853322261
2101,4.706015584389496
2102,5.018721661287434
2103,4.880716109778216
2104,5.003524764010456
2105,5.26780617711248
2106,5.002916474069583
2107,5.58195642205057
2108,5.560627668248654
2109,5.6658842933293805
2110,5.212289702284867
2111,5.163621439083399
2112,4.570561604842579
2113,4.795944110113613
2114,5.214976491232379
2115,5.002446996358923
2116,4.839871935391568
2117,5.262345345495962
2118,5.3912403102532265
2119,5.351229708768814
2120,5.019092038374887
2121,4.4597658741865835
2122,4.538607292080401
2123,4.227556280778829
2124,4.209199007362283
2125,4.311579555474495
2126,3.704879563032105
2127,3.822367270445218
2128,3.901517459425046
2129,4.1353525991410045
2130,4.0344208566608835
2131,3.752961737069445
2132,3.749587308351428
2133,3.5979944713924823
2134,3.8922574442794318
2135,4.704459656390513
2136,4.545143114221675
2137,4.56416177451237
2138,4.394061361280949
2139,4.259844530541861
2140,4.253927509107482
2141,4.357195964080336
2142,3.731898171024557
2143,4.368433682550973
2144,4.3498708953421445
2145,4.391497160020769
2146,4.201797022357831
2147,4.224641264182306
2148,4.137604759630797
2149,4.278466452914664
2150,3.9253769901372673
2151,3.7022062886866345
2152,3.6009680982144925
2153,3.562601099694827
2154,3.3382136591802394
2155,3.240234260224607
2156,3.0524594595549743
2157,2.989907950931253
2158,2.8516390576037556
2159,2.7362966489836786
2160,2.6011767955744567
2161,2.615366808072065
2162,2.5655563315401366
2163,2.6861527256416817
2164,2.594971589143527
2165,2.5638536984299907
2166,2.4323632431777344
2167,2.218139922395754
2168,1.989132390281467
2169,1.882050328115677
2170,1.9440966934216926
2171,2.003003684405388
2172,1.7602085599047
2173,1.7053624096961746
2174,1.8015856935481922
2175,1.949398712984654
2176,2.0453528813464263
2177,2.0514372746108855
2178,2.1996441561343
2179,2.331937867055568
2180,2.578070023737977
2181,2.430937871971692
2182,2.236972714650897
2183,2.3033867712681015
2184,2.416174650169975
2185,2.2109823019863177
2186,2.103513629157885
2187,2.437863029467125
2188,2.4126267080137804
2189,2.5073246194528696
2190,3.035921727666406
2191,3.0729838374294056
2192,2.863296255525343
2193,2.843464901949724
2194,2.9788062941235247
2195,2.92872190953503
2196,3.0146597272225297
2197,3.177112558944638
2198,3.30745213998382
2199,3.128081725513821
2200,3.2007583288899086
2201,3.518641395258361
2202,4.007722670418535
2203,3.612453524924486
2204,2.6775569015415357
2205,1.456872799378868
2206,2.805816584691174
2207,3.3761950092030864
2208,3.822572751566812
2209,3.3438702742390762
2210,3.699873313877383
2211,3.843711219504254
2212,3.7050459756038614
2213,3.515575145981497
2214,3.3662248619471544
2215,3.2473849277000624
2216,3.102951851058231
2217,3.234253621712527
2218,3.2752652576819603
2219,3.4229073670959007
2220,3.0377989670360086
2221,3.0655772099161513
2222,3.4399512991098278
2223,3.4617927222851317
2224,3.4714774462222815
2225,3.462643846608662
2226,3.3638996515243504
2227,3.275213042955885
2228,3.2347314810355305
2229,3.200533687277851
2230,3.2653039154479995
2231,3.250321254222155
2232,3.017721584657636
2233,2.8324437664492086
2234,3.1808009042247725
2235,3.072372935624278
2236,2.860473356947541
2237,2.776015169193156
2238,2.7623936273474268
2239,3.1723946674225525
2240,3.096004263772107
2241,3.048330630675332
2242,2.9737420405676813
2243,2.826445504882966
2244,2.8348382654035174
2245,2.8993103161985747
2246,2.913211026726509
2247,2.7365727562637776
2248,2.636287612996386
2249,2.9229720769101997
2250,2.574258869482925
2251,2.228417505721565
2252,2.324312536278498
2253,2.413832503818653
2254,2.276419444201878
2255,2.3001208623571445
2256,2.392688400478174
2257,2.9350871735122257
2258,2.84822258987405
2259,2.709979469294418
2260,2.62601788105336
2261,2.768445182188126
2262,2.5293748833950267
2263,2.536284379751933
2264,2.7471026910524787
2265,2.5663113954650383
2266,2.7281250451186545
2267,2.2633742127991883
2268,2.0536908350833225
2269,2.5003726739633887
2270,2.1295739077560487
2271,1.9478890089812053
2272,2.782867233245932
2273,2.7089455043974646
2274,2.825419063135666
2275,3.399517552926698
2276,3.6438060813841338
2277,3.392094908203168
2278,4.676508820126816
2279,5.368676429548303
2280,4.930256398325663
2281,5.171255601713103
2282,6.1041563146391224
2283,5.694691677174108
2284,5.179205275586185
2285,4.728765951932177
2286,4.669070484246201
2287,5.070381669139307
2288,5.2609213939395225
2289,5.667856596721894
2290,5.428555397367318
2291,5.307918256757813
2292,5.214129006734797
2293,5.284862012186195
2294,4.9428080535839065
2295,4.960840856903774
2296,4.56912167390644
2297,4.393427261514182
2298,5.592224126646993
2299,5.588963441102524
2300,5.049066338722276
2301,5.014108528623709
2302,4.766121392217609
2303,3.8466049347118383
2304,4.347207880583218
2305,5.11789529676618
2306,4.664679969874031
2307,4.5345911953256755
2308,4.07497885138709
2309,4.2243649018732
2310,3.449161004753516
2311,3.798074335045032
2312,3.7717453387470505
2313,4.007703893923835
2314,3.8513745304992657
2315,2.792193391482359
2316,3.100345430978833
2317,2.9911789708413625
2318,3.6200306161592866
2319,3.704299824962528
2320,3.1515180085065975
2321,2.653838386742283
2322,2.424361282266811
2323,2.317636153728919
2324,2.445896577621648
2325,2.6139244371166583
2326,2.707737389136853
2327,3.2092774406445086
2328,3.174873357294882
2329,3.209879698350043
2330,2.755124821986618
2331,2.6259934581670787
2332,3.3642841060263753
2333,3.3201630315846233
2334,3.9400963100518336
2335,3.5384059899397937
2336,3.32530818394339
2337,2.767274030004997
2338,3.2335552926890596
