index,windspeed_m/s
1304,0.4121808281682273
1305,0.3897725454166554
1306,0.3964054369177006
1307,0.6855336260560138
1308,0.6397296819995146
1309,0.6244784414747397
1310,0.3743952196158121
1311,0.5837089796055419
1312,0.9070332207194576
1313,0.8123419591859484
1314,0.7059944190408225
1315,1.0307098162418753
1316,0.9319727511826685
1317,1.1884714262684999
1318,0.827817248284884
1319,0.5765232348350933
1320,0.668073083500843
1321,0.595579815879558
1322,0.6269158583387865
1323,0.8049362209183428
1324,0.9659714190049501
1325,0.45931839474972297
1326,0.7712381112904997
1327,0.7438460716332151
1328,0.5414634590436578
1329,0.7113529337199429
1330,1.2890035228373578
1331,2.291410356322518
1332,2.235307747201374
1333,2.371128269913963
1334,2.544523187374122
1335,2.2337282533634264
1336,1.9814042119331043
1337,2.2307461056584112
1338,2.3298038203507114
1339,2.33326173998852
1340,2.1447467332642236
1341,1.7485894118476553
1342,1.5900348205655914
1343,1.4231893352066027
1344,1.3704841454074346
1345,1.4674555173884924
1346,0.9717577826755573
1347,0.7279119431142291
1348,1.1230553500591574
1349,0.9078780408102379
1350,0.642423041012649
1351,0.5948296879827377
1352,0.48615706977779094
1353,0.6075653657974898
1354,0.4902996940548442
1355,0.8928100960780063
1356,1.3051475771270988
1357,3.3918378362171326
1358,3.116647579642465
1359,3.1312406343769483
1360,3.2365908614402894
1361,3.315318352006922
1362,3.3595436572244513
1363,3.149698823207288
1364,3.027397179568383
1365,2.9448426642375902
1366,2.840721161825529
1367,2.852430804548014
1368,2.7551729643710003
1369,2.595383721535989
1370,2.8372983386973027
1371,2.7911644213564397
1372,2.6904198415844633
1373,2.803606916405883
1374,2.7889010390246844
1375,2.773181854713565
1376,2.4783814591982694
1377,2.5727990881402008
1378,2.7695572724513866
1379,2.550125487993301
1380,2.550101761162185
1381,2.38050976534565
1382,2.6861091262385113
1383,2.747670001184505
1384,2.342941047702813
1385,2.6231458574925144
1386,3.2135287273722724
1387,2.949210217688849
1388,2.908324792987645
1389,2.5739626960111592
1390,2.5156912696540323
1391,2.910325965399242
1392,3.052010630960968
1393,2.5671293324027586
1394,2.221653805069865
1395,2.4512323326680683
1396,2.604845807462098
1397,2.6184059590910445
1398,2.7486480490677607
1399,2.974176921325091
1400,3.0188319220328235
1401,2.599845306668954
1402,2.5012387021381173
1403,2.572990131208881
1404,2.5622174814121497
1405,2.20738127407798
1406,2.288461698388207
1407,2.497763747617267
1408,2.3427458435502566
1409,2.4287264951147676
1410,2.778804053231149
1411,2.6658225340423205
1412,2.4141787731924516
1413,3.324666669719416
1414,3.3769289486734144
1415,3.0321396123810698
1416,3.0518102614500893
1417,2.9094709249564
1418,3.0589826630377313
1419,3.8110970245545936
1420,3.56862522938354
1421,3.566087462772865
1422,3.5942939503760005
1423,3.161842769066498
1424,2.533613055652641
1425,2.335563729711398
1426,2.831300022106742
1427,2.8978686514412395
1428,3.2846969878695775
1429,4.01373252655431
1430,3.218709266770671
1431,3.076002475572388
1432,2.9048451943417186
1433,2.8207970844316503
1434,3.0493476650308957
1435,3.006019080271429
1436,3.345542293184994
1437,3.04558917913162
1438,3.3242940871387083
1439,3.4646928511000357
1440,3.8609176406367984
1441,3.3688540643656903
1442,3.6648600052218967
1443,2.9165623342023888
1444,2.615064409633161
1445,2.3941925767074226
1446,3.115024523839088
1447,3.1617562504092422
1448,2.9533875630025883
1449,2.6394532452793342
1450,1.8108447661010325
1451,2.009650726540089
1452,1.8502274657072084
1453,1.4750673041047146
1454,1.9186032936261026
1455,1.8777990727820608
1456,2.3469834287687554
1457,2.428595332629614
1458,2.4781475938638367
1459,2.6935772171068515
1460,2.897483780216023
1461,3.0187262067733043
1462,3.3475056316750376
1463,3.1863526972359235
1464,3.598083138569233
1465,3.305456114049536
1466,2.9355490804241042
1467,2.722297954233073
1468,3.3182855548248753
1469,3.43965317422793
1470,3.2367734743062377
1471,3.4460298313625044
1472,3.6008007600393026
1473,3.566250050680774
1474,3.339979652967225
1475,3.5127830918912863
1476,3.391907891758903
1477,3.6808621249894578
1478,4.056999729021377
1479,3.814972176139366
1480,3.236089583877514
1481,3.5258840012586665
1482,2.773680934491053
1483,4.225676276451638
1484,3.5886377070382682
1485,4.090077282773915
1486,4.297552892351963
1487,3.7573640759344835
1488,5.623777703143657
1489,5.047609738206951
1490,5.295440752686522
1491,5.2187448965076735
1492,5.398924730798773
1493,5.795905484886415
1494,5.536217700131885
1495,4.94918346834333
1496,5.028145402936247
1497,4.664038397687471
1498,4.26525633891217
1499,4.943699726737634
1500,4.8040462565952415
1501,5.029352877863455
1502,4.7322523880749525
1503,4.995846179565069
1504,4.758238369167541
1505,4.600780578390638
1506,4.463494592555172
1507,4.556528343525412
1508,4.7067159201402955
1509,4.518946037993992
1510,4.521002937234461
1511,4.4298956863926175
1512,4.4985940017818935
1513,4.392726461951254
1514,4.205514181451064
1515,4.026368002635429
1516,4.120374926932479
1517,4.159704394674448
1518,3.9597589170470027
1519,3.3428063951681213
1520,3.839426456749779
1521,3.6246769330031277
1522,3.6310788933565368
1523,3.6956078631656877
1524,3.7272387884504274
1525,3.6815117834783533
1526,3.6590724080285173
1527,3.737465076490529
1528,3.699722548764196
1529,3.8151185688772307
1530,3.8957418717410928
1531,3.5074374743486514
1532,3.878382963211691
1533,3.9081277068962987
1534,3.957631043389808
1535,3.9425097866559113
1536,4.205970651182678
1537,3.9166426383981823
1538,4.448576563809763
1539,4.328966873774732
1540,4.292724873041209
1541,4.338126181155149
1542,4.247574179114341
1543,4.412789073787989
1544,4.633597787773734
1545,4.729366540692541
1546,4.398965853826292
1547,4.266102557736265
1548,4.607844220222435
1549,4.536591658807185
1550,4.6028305608035405
1551,4.3240035428250145
1552,4.506105399196484
1553,4.257584562630286
1554,3.971124651712578
1555,4.091193256859943
1556,4.103242120249295
1557,4.057432414417964
1558,3.914689751490264
1559,3.9491539909337074
1560,3.8302157592622876
1561,3.848457478918936
1562,3.8280189140949465
1563,3.8084997727335943
1564,4.023500575860506
1565,3.723964551673638
1566,3.375400740652802
1567,3.204222359730292
1568,2.874896565084597
1569,2.897156476637394
1570,2.5964200745518635
1571,2.5515126705117748
1572,2.184591553739415
1573,2.366387773960431
1574,2.252343467787521
1575,2.0729578639949833
1576,2.5899784769370107
1577,2.692788378141476
1578,2.529335768482878
1579,2.699519778333459
1580,2.627694702804222
1581,2.293109336038644
1582,2.23769776453408
1583,2.4428653052458817
1584,2.4646290484208206
1585,2.4509836248872556
1586,2.462260942299992
1587,2.4631758205107164
1588,2.170168366533371
1589,2.0959787635589815
1590,1.8633844354719185
1591,1.7311108427351956
1592,1.887519193498073
1593,1.7639055900619238
1594,1.833810063656824
1595,1.9237725862453692
1596,1.9638528257688759
1597,2.0274256975006897
1598,2.1397966167680016
1599,2.135065480796051
1600,2.3117314743509607
1601,2.409901544587019
1602,2.608257434354104
1603,2.7990178027523536
1604,2.7633257121419565
1605,2.7765378143369617
1606,2.700509132410089
1607,3.1407435637162107
1608,3.0460179949874138
1609,2.8926597766884723
1610,2.9148339149659592
1611,2.990536641612474
1612,3.0463335765253396
1613,3.331149960248431
1614,3.423932188941879
1615,3.498564232591175
1616,3.471598596975074
1617,3.3773707620929945
1618,3.454899370617128
1619,3.6013339523652173
1620,3.1702889326363377
1621,2.7931940752202893
1622,2.7930367434938477
1623,2.6766382985120583
1624,2.6890416861258943
1625,2.685728960495651
1626,1.9365480364174614
1627,1.2673327800885834
1628,1.258956411996184
1629,2.0242960249664588
1630,2.5940968822666095
1631,2.2368350315580727
1632,1.941387869340848
1633,1.6432654345481117
1634,1.956730720310239
1635,2.0046222092881614
1636,2.110408195794749
1637,2.5191961266446086
1638,2.5609367313023275
1639,2.717310601726424
1640,2.815119085068549
1641,2.220384195191043
1642,1.8224678221251769
1643,1.385373637639046
1644,1.122043544352269
1645,1.4594982014428082
1646,0.8679570204479361
1647,0.6994084192781048
1648,1.9576739733113793
1649,2.6912844042506374
1650,2.5354313081755455
1651,2.534697978498431
1652,1.9517781411691049
1653,1.8842857434743092
1654,1.6422892935163511
1655,2.904433333727814
1656,2.9456882417604633
1657,2.7024650660890064
1658,3.1036740883478093
1659,3.5105229994253633
1660,3.9739489864117306
1661,3.651364062575089
1662,4.029767154144962
1663,3.6339193452142506
1664,2.616392734617658
1665,1.7496151251226622
1666,1.2894705075185229
1667,1.4092607514670208
1668,1.5388972510087973
1669,1.5146682743371542
1670,1.4849423769249985
1671,1.3686326574598544
1672,1.1486794644316087
1673,1.50155704593227
1674,1.9718159551287
1675,1.4227223402200166
1676,1.2638264814200104
1677,0.9779175767298701
1678,1.4951417547115042
1679,2.7954834572276517
1680,2.6076714281719937
1681,3.052140301232714
1682,2.742561294611579
1683,2.8444149768605147
1684,3.037294497916405
1685,2.626462767229639
1686,2.582624174990818
1687,3.0899549887598368
1688,2.8504568889315953
1689,3.1704220275153605
1690,3.341935229735659
1691,4.337172924256302
1692,5.583429622586514
1693,6.028497912407649
1694,6.025950328682685
1695,5.8914816884131564
1696,6.095523425020087
1697,5.732301488871619
1698,5.609894999421881
1699,5.084827697607846
1700,4.554083957792432
1701,5.30413529313946
1702,4.8967399944974055
1703,4.419585410227736
1704,4.362174189239131
1705,4.985488360699225
1706,4.628592491539942
1707,4.911830290798358
1708,5.341822618573101
1709,5.242577614328842
1710,5.0549590980919366
1711,4.879622302575388
1712,4.630606444604535
1713,4.876056853322261
1714,4.706015584389496
1715,5.018721661287434
1716,4.880716109778216
1717,5.003524764010456
1718,5.26780617711248
1719,5.002916474069583
1720,5.58195642205057
1721,5.560627668248654
1722,5.6658842933293805
1723,5.212289702284867
1724,5.163621439083399
1725,4.570561604842579
1726,4.795944110113613
1727,5.214976491232379
1728,5.002446996358923
1729,4.839871935391568
1730,5.262345345495962
1731,5.3912403102532265
1732,5.351229708768814
1733,5.019092038374887
1734,4.4597658741865835
1735,4.538607292080401
1736,4.227556280778829
1737,4.209199007362283
1738,4.311579555474495
1739,3.704879563032105
1740,3.822367270445218
1741,3.901517459425046
1742,4.1353525991410045
1743,4.0344208566608835
1744,3.752961737069445
1745,3.749587308351428
1746,3.5979944713924823
1747,3.8922574442794318
1748,4.704459656390513
1749,4.545143114221675
1750,4.56416177451237
1751,4.394061361280949
1752,4.259844530541861
1753,4.253927509107482
1754,4.357195964080336
1755,3.731898171024557
1756,4.368433682550973
1757,4.3498708953421445
1758,4.391497160020769
1759,4.201797022357831
1760,4.224641264182306
1761,4.137604759630797
1762,4.278466452914664
1763,3.9253769901372673
1764,3.7022062886866345
1765,3.6009680982144925
1766,3.562601099694827
1767,3.3382136591802394
1768,3.240234260224607
1769,3.0524594595549743
1770,2.989907950931253
1771,2.8516390576037556
1772,2.7362966489836786
1773,2.6011767955744567
1774,2.615366808072065
1775,2.5655563315401366
1776,2.6861527256416817
1777,2.594971589143527
1778,2.5638536984299907
1779,2.4323632431777344
1780,2.218139922395754
1781,1.989132390281467
1782,1.882050328115677
1783,1.9440966934216926
1784,2.003003684405388
1785,1.7602085599047
1786,1.7053624096961746
1787,1.8015856935481922
1788,1.949398712984654
1789,2.0453528813464263
1790,2.0514372746108855
1791,2.1996441561343
1792,2.331937867055568
1793,2.578070023737977
1794,2.430937871971692
1795,2.236972714650897
1796,2.3033867712681015
1797,2.416174650169975
1798,2.2109823019863177
1799,2.103513629157885
1800,2.437863029467125
1801,2.4126267080137804
1802,2.5073246194528696
1803,3.035921727666406
1804,3.0729838374294056
1805,2.863296255525343
1806,2.843464901949724
1807,2.9788062941235247
1808,2.92872190953503
1809,3.0146597272225297
1810,3.177112558944638
1811,3.30745213998382
1812,3.128081725513821
1813,3.2007583288899086
1814,3.518641395258361
1815,4.007722670418535
1816,3.612453524924486
1817,2.6775569015415357
1818,1.456872799378868
1819,2.805816584691174
1820,3.3761950092030864
1821,3.822572751566812
1822,3.3438702742390762
1823,3.699873313877383
1824,3.843711219504254
1825,3.7050459756038614
1826,3.515575145981497
1827,3.3662248619471544
1828,3.2473849277000624
1829,3.102951851058231
1830,3.234253621712527
1831,3.2752652576819603
1832,3.4229073670959007
1833,3.0377989670360086
1834,3.0655772099161513
1835,3.4399512991098278
1836,3.4617927222851317
1837,3.4714774462222815
1838,3.462643846608662
1839,3.3638996515243504
1840,3.275213042955885
1841,3.2347314810355305
1842,3.200533687277851
1843,3.2653039154479995
1844,3.250321254222155
1845,3.017721584657636
1846,2.8324437664492086
1847,3.1808009042247725
1848,3.072372935624278
1849,2.860473356947541
1850,2.776015169193156
1851,2.7623936273474268
1852,3.1723946674225525
1853,3.096004263772107
1854,3.048330630675332
1855,2.9737420405676813
1856,2.826445504882966
1857,2.8348382654035174
1858,2.8993103161985747
1859,2.913211026726509
1860,2.7365727562637776
1861,2.636287612996386
1862,2.9229720769101997
1863,2.574258869482925
1864,2.228417505721565
1865,2.324312536278498
1866,2.413832503818653
1867,2.276419444201878
1868,2.3001208623571445
1869,2.392688400478174
1870,2.9350871735122257
1871,2.84822258987405
1872,2.709979469294418
1873,2.62601788105336
1874,2.768445182188126
1875,2.5293748833950267
1876,2.536284379751933
1877,2.7471026910524787
1878,2.5663113954650383
1879,2.7281250451186545
1880,2.2633742127991883
1881,2.0536908350833225
1882,2.5003726739633887
1883,2.1295739077560487
1884,1.9478890089812053
1885,2.782867233245932
1886,2.7089455043974646
1887,2.825419063135666
1888,3.399517552926698
1889,3.6438060813841338
1890,3.392094908203168
1891,4.676508820126816
1892,5.368676429548303
1893,4.930256398325663
1894,5.171255601713103
1895,6.1041563146391224
1896,5.694691677174108
1897,5.179205275586185
1898,4.728765951932177
1899,4.669070484246201
1900,5.070381669139307
1901,5.2609213939395225
1902,5.667856596721894
1903,5.428555397367318
1904,5.307918256757813
1905,5.214129006734797
1906,5.284862012186195
1907,4.9428080535839065
1908,4.960840856903774
1909,4.56912167390644
1910,4.393427261514182
1911,5.592224126646993
1912,5.588963441102524
1913,5.049066338722276
1914,5.014108528623709
1915,4.766121392217609
1916,3.8466049347118383
1917,4.347207880583218
1918,5.11789529676618
1919,4.664679969874031
1920,4.5345911953256755
1921,4.07497885138709
1922,4.2243649018732
1923,3.449161004753516
1924,3.798074335045032
1925,3.7717453387470505
1926,4.007703893923835
1927,3.8513745304992657
1928,2.792193391482359
1929,3.100345430978833
1930,2.9911789708413625
1931,3.6200306161592866
1932,3.704299824962528
1933,3.1515180085065975
1934,2.653838386742283
1935,2.424361282266811
1936,2.317636153728919
1937,2.445896577621648
1938,2.6139244371166583
